"owner_id","owner_tag","location_count","valid_location_count","analysis_status","approximation_status","approximation_strategy","approximation_accepted","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation"
"863","NLG","5","5","analyzed","gate_rejected","raw_fallback","False","0.17679","0.17679","0.08707","0.08707","0.01359","0.01359","-0.27741","-0.27741"
"790","NLU","2","2","analyzed","gate_rejected","raw_fallback","False","-0.03345","-0.03345","0.16513","0.16513","0.00000","0.00000","-0.13168","-0.13168"
"1822","NMB","1","1","analyzed","gate_rejected","raw_fallback","False","0.02607","0.02607","-0.00908","-0.00908","0.00262","0.00262","-0.01961","-0.01961"
"1988","NMD","1","1","analyzed","gate_rejected","raw_fallback","False","0.01792","0.01792","-0.01464","-0.01464","0.03570","0.03570","-0.03898","-0.03898"
"1986","NMS","1","1","analyzed","gate_rejected","raw_fallback","False","0.01953","0.01953","-0.01438","-0.01438","0.03289","0.03289","-0.03805","-0.03805"
"1628","NND","1","1","analyzed","gate_rejected","raw_fallback","False","0.60696","0.60696","-0.30585","-0.30585","-0.18844","-0.18844","-0.11268","-0.11268"
"795","NNN","1","1","analyzed","gate_rejected","raw_fallback","False","-0.02080","-0.02080","0.19259","0.19259","0.00000","0.00000","-0.17179","-0.17179"
"6","NOR","119","97","analyzed","feasible","balanced_l2","True","0.74321","0.00000","-0.39676","0.00000","0.51979","0.00000","-0.86663","0.00000"
"2020","NOV","171","110","analyzed","feasible","minimax_ratio","True","-5.49001","-5.48842","-0.90538","-0.90521","1.09245","1.09225","5.30236","5.30138"
"824","NPG","1","1","analyzed","gate_rejected","raw_fallback","False","0.06732","0.06732","-0.02114","-0.02114","0.00000","0.00000","-0.04618","-0.04618"
"1241","NQS","1","1","analyzed","gate_rejected","raw_fallback","False","0.17726","0.17726","-0.06637","-0.06637","0.00000","0.00000","-0.11088","-0.11088"
"1157","NRB","1","1","analyzed","gate_rejected","raw_fallback","False","0.19389","0.19389","0.04480","0.04480","0.06818","0.06818","-0.30693","-0.30693"
"2281","NRI","9","8","analyzed","feasible","improvement_l2","True","1.54827","1.53681","-0.25696","-0.21911","0.02682","-0.00034","-1.31814","-1.31736"
"1969","NRK","11","11","analyzed","feasible","minimax_ratio","True","-0.24509","-0.14503","0.06626","0.05693","0.04477","0.03847","0.13398","0.04963"
"1158","NRM","21","21","analyzed","feasible","improvement_l2","True","0.51680","0.47963","0.04522","0.00250","0.09871","0.00778","-0.66107","-0.48991"
"993","NRO","2","0","no_valid_locations","","","","","","","","","","",""
"1364","NRP","2","2","analyzed","gate_rejected","raw_fallback","False","-0.01200","-0.01200","0.00391","0.00391","0.00954","0.00954","-0.00145","-0.00145"
"1335","NRS","1","1","analyzed","gate_rejected","raw_fallback","False","0.17363","0.17363","-0.00925","-0.00925","0.00381","0.00381","-0.16821","-0.16821"
"1783","NSH","1","1","analyzed","gate_rejected","raw_fallback","False","0.21661","0.21661","-0.07204","-0.07204","0.00000","0.00000","-0.14458","-0.14458"
"1891","NSI","1","1","analyzed","gate_rejected","raw_fallback","False","0.10796","0.10796","-0.03842","-0.03842","0.01007","0.01007","-0.07961","-0.07961"
"2049","NSL","12","12","analyzed","feasible","minimax_ratio","True","-0.63317","-0.55609","-0.15319","-0.14465","0.02208","-0.02085","0.76418","0.72159"
"1379","NSR","13","8","analyzed","feasible","improvement_l2","True","-0.28404","-0.04191","0.11217","0.06258","0.10051","-0.00085","0.07134","-0.01982"
"1784","NSS","2","2","analyzed","gate_rejected","raw_fallback","False","0.14764","0.14764","-0.17142","-0.17142","0.01881","0.01881","0.00497","0.00497"
"1531","NSU","2","2","analyzed","gate_rejected","raw_fallback","False","-0.10987","-0.10987","0.04042","0.04042","0.00000","0.00000","0.06944","0.06944"
"1890","NSW","1","1","analyzed","gate_rejected","raw_fallback","False","0.20592","0.20592","-0.08611","-0.08611","0.00000","0.00000","-0.11982","-0.11982"
"99","NTA","1","1","analyzed","gate_rejected","raw_fallback","False","0.12715","0.12715","-0.12803","-0.12803","0.00611","0.00611","-0.00522","-0.00522"
"570","NTL","1","0","no_valid_locations","","","","","","","","","","",""
"2265","NUP","8","5","analyzed","feasible","minimax_ratio","True","0.63440","0.63028","-0.22453","-0.22281","0.08511","0.08433","-0.49501","-0.49179"
"2187","NUR","1","1","analyzed","gate_rejected","raw_fallback","False","0.56159","0.56159","-0.41381","-0.41381","0.46355","0.46355","-0.61135","-0.61135"
"2047","NVS","5","5","analyzed","gate_rejected","raw_fallback","False","-0.09312","-0.09312","0.10345","0.10345","0.00010","0.00010","-0.01049","-0.01049"
"1813","NWG","1","1","analyzed","gate_rejected","raw_fallback","False","0.02077","0.02077","-0.00553","-0.00553","0.00000","0.00000","-0.01525","-0.01525"
"788","NWU","3","3","analyzed","gate_rejected","raw_fallback","False","-0.09272","-0.09272","0.50232","0.50232","0.00000","0.00000","-0.40958","-0.40958"
"911","NYA","2","2","analyzed","feasible","improvement_l2","True","0.59058","0.57538","-0.21024","-0.20680","-0.00818","0.00039","-0.37215","-0.36896"
"544","NYM","1","0","no_valid_locations","","","","","","","","","","",""
"1992","NYS","3","3","analyzed","gate_rejected","raw_fallback","False","-0.06645","-0.06645","-0.14354","-0.14354","0.07593","0.07593","0.13403","0.13403"
"789","NYZ","2","2","analyzed","gate_rejected","raw_fallback","False","0.05049","0.05049","-0.00624","-0.00624","0.00000","0.00000","-0.04425","-0.04425"
"2056","NZH","6","5","analyzed","gate_rejected","raw_fallback","False","0.20169","0.20169","-0.22641","-0.22641","-0.09616","-0.09616","0.12086","0.12086"
"760","NZN","1","1","analyzed","gate_rejected","raw_fallback","False","0.00277","0.00277","-0.00095","-0.00095","0.00054","0.00054","-0.00237","-0.00237"
"2012","OAH","1","1","analyzed","gate_rejected","raw_fallback","False","-0.10698","-0.10698","0.02131","0.02131","0.00000","0.00000","0.08566","0.08566"
"1612","OAP","1","1","analyzed","gate_rejected","raw_fallback","False","0.04006","0.04006","-0.02290","-0.02290","0.00000","0.00000","-0.01717","-0.01717"
"2168","OBW","1","1","analyzed","gate_rejected","raw_fallback","False","0.06992","0.06992","-0.01578","-0.01578","0.02114","0.02114","-0.07529","-0.07529"
"1975","OEL","4","4","analyzed","feasible","balanced_l2","True","0.24431","0.17466","-0.15611","-0.12788","-0.00735","-0.00088","-0.08088","-0.04591"
"2199","OET","2","2","analyzed","gate_rejected","raw_fallback","False","0.41300","0.41300","-0.22111","-0.22111","-0.01478","-0.01478","-0.17717","-0.17717"
"2209","OFB","1","1","analyzed","gate_rejected","raw_fallback","False","0.21584","0.21584","-0.03885","-0.03885","0.00000","0.00000","-0.17699","-0.17699"
"1018","OGE","19","8","analyzed","feasible","target_l2","True","0.09274","0.01158","-0.04812","-0.01219","0.00204","-0.00002","-0.04667","0.00063"
"1579","OGL","2","2","analyzed","gate_rejected","raw_fallback","False","-0.07727","-0.07727","0.47440","0.47440","0.00000","0.00000","-0.39710","-0.39710"
"183","OHK","1","1","analyzed","gate_rejected","raw_fallback","False","0.04612","0.04612","-0.03176","-0.03176","0.00000","0.00000","-0.01436","-0.01436"
"304","OIL","2","2","analyzed","gate_rejected","raw_fallback","False","0.16850","0.16850","-0.07174","-0.07174","0.00000","0.00000","-0.09676","-0.09676"
"2273","OKE","1","1","analyzed","gate_rejected","raw_fallback","False","0.10776","0.10776","-0.08580","-0.08580","0.00000","0.00000","-0.02198","-0.02198"
"1879","OLD","3","3","analyzed","gate_rejected","raw_fallback","False","0.30817","0.30817","-0.09798","-0.09798","0.00000","0.00000","-0.21023","-0.21023"
"136","OMA","7","7","analyzed","gate_rejected","raw_fallback","False","0.08743","0.08743","-0.00052","-0.00052","0.00000","0.00000","-0.08695","-0.08695"
"1687","OMT","1","1","analyzed","gate_rejected","raw_fallback","False","0.06020","0.06020","-0.03870","-0.03870","-0.00253","-0.00253","-0.01897","-0.01897"
"2278","OND","1","1","analyzed","gate_rejected","raw_fallback","False","0.04740","0.04740","-0.03546","-0.03546","0.00000","0.00000","-0.01195","-0.01195"
"1095","ONN","4","3","analyzed","gate_rejected","raw_fallback","False","0.08850","0.08850","0.07155","0.07155","0.00000","0.00000","-0.16006","-0.16006"
"1093","ONO","3","3","analyzed","gate_rejected","raw_fallback","False","0.00467","0.00467","0.04715","0.04715","0.00000","0.00000","-0.05180","-0.05180"
"262","ONW","12","12","analyzed","feasible","balanced_l2","True","-0.59383","-0.09011","0.26769","0.16284","0.10124","0.00000","0.22472","-0.07273"
"1092","ONY","6","6","analyzed","gate_rejected","raw_fallback","False","0.18258","0.18258","0.04921","0.04921","0.00000","0.00000","-0.23178","-0.23178"
"1976","OPL","3","3","analyzed","gate_rejected","raw_fallback","False","0.04353","0.04353","0.00279","0.00279","0.10430","0.10430","-0.15067","-0.15067"
"1993","OPV","4","4","analyzed","feasible","minimax_ratio","True","0.19615","0.19426","-0.21291","-0.21083","0.15551","0.15402","-0.13878","-0.13745"
"1163","ORA","1","1","analyzed","gate_rejected","raw_fallback","False","0.11560","0.11560","-0.03163","-0.03163","0.01095","0.01095","-0.09494","-0.09494"
"296","ORD","4","3","analyzed","gate_rejected","raw_fallback","False","0.22643","0.22643","-0.19911","-0.19911","0.00000","0.00000","-0.02733","-0.02733"
"2022","ORE","5","5","analyzed","gate_rejected","raw_fallback","False","-0.05765","-0.05765","-0.01800","-0.01800","0.00000","0.00000","0.07563","0.07563"
"1285","ORI","21","21","analyzed","feasible","improvement_l2","True","-3.08085","-0.16104","1.20515","0.18946","1.54487","-0.02340","0.33035","-0.00502"
"354","ORK","2","2","analyzed","gate_rejected","raw_fallback","False","-0.03226","-0.03226","0.00527","0.00527","0.00000","0.00000","0.02697","0.02697"
"1911","ORM","36","14","analyzed","feasible","improvement_l2","True","0.57919","0.52083","-0.50637","-0.36670","0.53064","0.23412","-0.60356","-0.38825"
"2212","ORT","2","1","analyzed","gate_rejected","raw_fallback","False","0.38096","0.38096","-0.15282","-0.15282","-0.00169","-0.00169","-0.22646","-0.22646"
"1865","OSN","2","2","analyzed","gate_rejected","raw_fallback","False","0.34193","0.34193","-0.16527","-0.16527","-0.00316","-0.00316","-0.17353","-0.17353"
"302","OSS","1","1","analyzed","gate_rejected","raw_fallback","False","0.09627","0.09627","-0.05279","-0.05279","0.00000","0.00000","-0.04349","-0.04349"
"1978","OSW","2","2","analyzed","feasible","target_l2","True","0.36413","0.26996","-0.13847","-0.11565","0.01512","-0.00028","-0.24078","-0.15403"
"1728","OTA","1","1","analyzed","gate_rejected","raw_fallback","False","0.03926","0.03926","-0.02249","-0.02249","0.00000","0.00000","-0.01677","-0.01677"
"1026","OTC","23","13","analyzed","gate_rejected","raw_fallback","False","0.06967","0.06967","0.35105","0.35105","-0.00309","-0.00309","-0.41758","-0.41758"
"1600","OTO","2","2","analyzed","feasible","target_l2","True","0.11024","0.10698","-0.06974","-0.06561","0.00434","-0.00053","-0.04484","-0.04084"
"2298","OUA","16","13","analyzed","feasible","improvement_l2","True","0.69526","0.67233","-0.23990","-0.16768","0.07748","-0.00067","-0.53290","-0.50399"
"2269","OWO","1","1","analyzed","gate_rejected","raw_fallback","False","0.02085","0.02085","-0.00728","-0.00728","0.00000","0.00000","-0.01357","-0.01357"
"1641","OXT","1","1","analyzed","gate_rejected","raw_fallback","False","0.34207","0.34207","-0.13180","-0.13180","0.00000","0.00000","-0.21030","-0.21030"
"2267","OYO","11","9","analyzed","feasible","improvement_l2","True","0.55247","0.53342","-0.39228","-0.34970","0.04073","0.00073","-0.20099","-0.18446"
"1640","OZL","1","1","analyzed","gate_rejected","raw_fallback","False","0.14967","0.14967","-0.07746","-0.07746","0.00334","0.00334","-0.07555","-0.07555"
"1672","OZT","1","1","analyzed","gate_rejected","raw_fallback","False","0.05585","0.05585","-0.02919","-0.02919","0.00000","0.00000","-0.02666","-0.02666"
"1734","OZU","1","1","analyzed","gate_rejected","raw_fallback","False","0.22390","0.22390","-0.13366","-0.13366","0.00000","0.00000","-0.09024","-0.09024"
"1496","PAD","3","3","analyzed","feasible","minimax_ratio","True","0.51026","0.50869","-0.13474","-0.13362","0.12357","0.12258","-0.49918","-0.49765"
"2101","PAH","11","10","analyzed","feasible","balanced_l2","True","-0.03431","0.00000","-0.16327","0.00000","0.10805","0.00000","0.08947","0.00000"
"2181","PAL","11","10","analyzed","feasible","improvement_l2","True","0.56084","0.52852","-0.36200","-0.28499","0.27083","0.13719","-0.46976","-0.38072"
"860","PAN","4","3","analyzed","gate_rejected","raw_fallback","False","-0.08963","-0.08963","0.39459","0.39459","0.00000","0.00000","-0.30493","-0.30493"
"1497","PAP","20","20","analyzed","feasible","absolute_l2","True","-1.57909","0.10471","0.98013","0.37748","1.58847","-0.06955","-0.98999","-0.41264"
"1498","PAR","3","3","analyzed","gate_rejected","raw_fallback","False","0.41634","0.41634","-0.20247","-0.20247","0.45881","0.45881","-0.67278","-0.67278"
"228","PAT","2","2","analyzed","gate_rejected","raw_fallback","False","-0.03369","-0.03369","-0.00202","-0.00202","0.01137","0.01137","0.02433","0.02433"
"1499","PAV","3","3","analyzed","gate_rejected","raw_fallback","False","0.13877","0.13877","0.22474","0.22474","1.23960","1.23960","-1.60317","-1.60317"
"839","PCD","1","1","analyzed","gate_rejected","raw_fallback","False","0.00045","0.00045","-0.00022","-0.00022","0.00000","0.00000","-0.00024","-0.00024"
"73","PCJ","7","7","analyzed","feasible","minimax_ratio","True","0.50461","0.48072","-0.64718","-0.61647","0.00523","0.00498","0.13727","0.13077"
"109","PCO","1","1","analyzed","gate_rejected","raw_fallback","False","0.07602","0.07602","-0.08213","-0.08213","0.00005","0.00005","0.00605","0.00605"
"108","PCR","2","2","analyzed","gate_rejected","raw_fallback","False","0.13546","0.13546","-0.12572","-0.12572","0.00008","0.00008","-0.00983","-0.00983"
"1833","PDB","3","3","analyzed","gate_rejected","raw_fallback","False","0.07866","0.07866","-0.10399","-0.10399","0.16237","0.16237","-0.13708","-0.13708"
"857","PDG","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00616","-0.00616","0.03714","0.03714","0.00000","0.00000","-0.03097","-0.03097"
"1977","PDK","1","1","analyzed","gate_rejected","raw_fallback","False","0.07845","0.07845","-0.02998","-0.02998","0.03689","0.03689","-0.08535","-0.08535"
"858","PDN","6","6","analyzed","gate_rejected","raw_fallback","False","-0.10362","-0.10362","0.41627","0.41627","0.00000","0.00000","-0.31264","-0.31264"
"1271","PDU","2","2","analyzed","gate_rejected","raw_fallback","False","0.12999","0.12999","-0.16016","-0.16016","0.00000","0.00000","0.03014","0.03014"
"1501","PEA","3","2","analyzed","gate_rejected","raw_fallback","False","0.16580","0.16580","-0.15691","-0.15691","0.26104","0.26104","-0.26998","-0.26998"
"2096","PEG","28","28","analyzed","feasible","improvement_l2","True","3.47284","3.00654","-0.07775","-0.00039","0.41140","0.03597","-3.80678","-3.04212"
"551","PEM","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00259","-0.00259","0.00053","0.00053","0.00000","0.00000","0.00205","0.00205"
"1183","PER","2","2","analyzed","gate_rejected","raw_fallback","False","-0.06196","-0.06196","0.35654","0.35654","0.06476","0.06476","-0.35936","-0.35936"
"1502","PES","1","1","analyzed","gate_rejected","raw_fallback","False","0.07588","0.07588","0.02595","0.02595","-0.01407","-0.01407","-0.08777","-0.08777"
"859","PGB","1","1","analyzed","gate_rejected","raw_fallback","False","-0.05049","-0.05049","0.28527","0.28527","0.00000","0.00000","-0.23477","-0.23477"
"1315","PGL","1","1","analyzed","gate_rejected","raw_fallback","False","0.02751","0.02751","-0.00019","-0.00019","0.00000","0.00000","-0.02732","-0.02732"
"1432","PGS","5","3","analyzed","gate_rejected","raw_fallback","False","0.30622","0.30622","-0.27751","-0.27751","0.00000","0.00000","-0.02870","-0.02870"
"2108","PHY","2","2","analyzed","gate_rejected","raw_fallback","False","0.11278","0.11278","-0.00289","-0.00289","0.00000","0.00000","-0.10991","-0.10991"
"1503","PIE","3","3","analyzed","gate_rejected","raw_fallback","False","0.68800","0.68800","-0.26102","-0.26102","-0.00058","-0.00058","-0.42646","-0.42646"
"72","PIG","1","1","analyzed","gate_rejected","raw_fallback","False","0.08425","0.08425","-0.09709","-0.09709","0.00000","0.00000","0.01284","0.01284"
"2104","PIN","26","26","analyzed","feasible","improvement_l2","True","5.07785","4.98459","-0.17478","-0.05268","0.18058","-0.00737","-5.08391","-4.92453"
"1505","PIS","4","4","analyzed","gate_rejected","raw_fallback","False","0.87344","0.87344","0.16246","0.16246","0.02316","0.02316","-1.05913","-1.05913"
"1394","PJT","5","4","analyzed","gate_rejected","raw_fallback","False","0.02502","0.02502","-0.01221","-0.01221","0.00000","0.00000","-0.01282","-0.01282"
"1412","PKR","2","2","analyzed","gate_rejected","raw_fallback","False","-0.01974","-0.01974","0.01898","0.01898","0.01127","0.01127","-0.01050","-0.01050"
"1341","PLA","1","1","analyzed","gate_rejected","raw_fallback","False","0.16868","0.16868","-0.04617","-0.04617","0.00033","0.00033","-0.12286","-0.12286"
"1376","PLB","40","29","analyzed","feasible","target_l2","True","0.24928","0.18914","-0.12053","-0.07848","0.31912","-0.00238","-0.44800","-0.10829"
"312","PLE","17","13","analyzed","feasible","improvement_l2","True","-0.33086","-0.04726","0.02352","0.01261","0.66792","0.33995","-0.36065","-0.30530"
